mode,samples,acceptance_rate_mean,acceptance_rate_p50,acceptance_rate_p95,acceptance_rate_std,acceptance_sampling_ms_mean,acceptance_sampling_ms_p50,acceptance_sampling_ms_p95,acceptance_sampling_ms_std,acceptance_sampling_ns_mean,acceptance_sampling_ns_p50,acceptance_sampling_ns_p95,acceptance_sampling_ns_std,drafter_generate_ms_mean,drafter_generate_ms_p50,drafter_generate_ms_p95,drafter_generate_ms_std,drafter_generate_ns_mean,drafter_generate_ns_p50,drafter_generate_ns_p95,drafter_generate_ns_std,drafts_accepted_mean,drafts_accepted_p50,drafts_accepted_p95,drafts_accepted_std,drafts_speculated_mean,drafts_speculated_p50,drafts_speculated_p95,drafts_speculated_std,gamma_mean,gamma_p50,gamma_p95,gamma_std,generated_tokens_mean,generated_tokens_p50,generated_tokens_p95,generated_tokens_std,generation_total_ms_mean,generation_total_ms_p50,generation_total_ms_p95,generation_total_ms_std,generation_total_ns_mean,generation_total_ns_p50,generation_total_ns_p95,generation_total_ns_std,max_gen_len_mean,max_gen_len_p50,max_gen_len_p95,max_gen_len_std,prompt_tokens_mean,prompt_tokens_p50,prompt_tokens_p95,prompt_tokens_std,sim_downlink_mbps_mean,sim_downlink_mbps_p50,sim_downlink_mbps_p95,sim_downlink_mbps_std,sim_rtt_ms_mean,sim_rtt_ms_p50,sim_rtt_ms_p95,sim_rtt_ms_std,sim_uplink_mbps_mean,sim_uplink_mbps_p50,sim_uplink_mbps_p95,sim_uplink_mbps_std,target_cloud_verify_ms_mean,target_cloud_verify_ms_p50,target_cloud_verify_ms_p95,target_cloud_verify_ms_std,target_cloud_verify_ns_mean,target_cloud_verify_ns_p50,target_cloud_verify_ns_p95,target_cloud_verify_ns_std,target_downlink_ms_mean,target_downlink_ms_p50,target_downlink_ms_p95,target_downlink_ms_std,target_downlink_ns_mean,target_downlink_ns_p50,target_downlink_ns_p95,target_downlink_ns_std,target_http_total_ms_mean,target_http_total_ms_p50,target_http_total_ms_p95,target_http_total_ms_std,target_http_total_ns_mean,target_http_total_ns_p50,target_http_total_ns_p95,target_http_total_ns_std,target_model_forward_ms_mean,target_model_forward_ms_p50,target_model_forward_ms_p95,target_model_forward_ms_std,target_model_forward_ns_mean,target_model_forward_ns_p50,target_model_forward_ns_p95,target_model_forward_ns_std,target_request_encode_ms_mean,target_request_encode_ms_p50,target_request_encode_ms_p95,target_request_encode_ms_std,target_request_encode_ns_mean,target_request_encode_ns_p50,target_request_encode_ns_p95,target_request_encode_ns_std,target_response_decode_ms_mean,target_response_decode_ms_p50,target_response_decode_ms_p95,target_response_decode_ms_std,target_response_decode_ns_mean,target_response_decode_ns_p50,target_response_decode_ns_p95,target_response_decode_ns_std,target_response_wait_ms_mean,target_response_wait_ms_p50,target_response_wait_ms_p95,target_response_wait_ms_std,target_response_wait_ns_mean,target_response_wait_ns_p50,target_response_wait_ns_p95,target_response_wait_ns_std,target_server_encode_ms_mean,target_server_encode_ms_p50,target_server_encode_ms_p95,target_server_encode_ms_std,target_server_encode_ns_mean,target_server_encode_ns_p50,target_server_encode_ns_p95,target_server_encode_ns_std,target_tensor_materialize_ms_mean,target_tensor_materialize_ms_p50,target_tensor_materialize_ms_p95,target_tensor_materialize_ms_std,target_tensor_materialize_ns_mean,target_tensor_materialize_ns_p50,target_tensor_materialize_ns_p95,target_tensor_materialize_ns_std,target_upload_ms_mean,target_upload_ms_p50,target_upload_ms_p95,target_upload_ms_std,target_upload_ns_mean,target_upload_ns_p50,target_upload_ns_p95,target_upload_ns_std,throughput_tokens_s_mean,throughput_tokens_s_p50,throughput_tokens_s_p95,throughput_tokens_s_std
speculative,9,0.67011486886637,0.6666666666666666,0.8985714285714286,0.16183812510538978,6.109021111111111,6.149924,8.165654799999999,1.6613894119074286,6109021.111111111,6149924.0,8165654.799999999,1661389.4119074286,1025.426215,1049.002704,1225.99857,166.82067615366807,1025426215.0,1049002704.0,1225998570.0,166820676.15366808,22.444444444444443,24.0,26.199999999999996,5.222813205330799,33.888888888888886,36.0,43.4,7.507403753036805,4.0,4.0,4.0,0.0,32.77777777777778,35.0,35.0,6.666666666666667,3095.5043276666665,3132.088567,3742.0388335999996,580.8314039387958,3095504327.6666665,3132088567.0,3742038833.6,580831403.9387958,35.0,35.0,35.0,0.0,29.0,29.0,30.0,0.8660254037844386,200.0,200.0,200.0,0.0,40.0,40.0,40.0,0.0,100.0,100.0,100.0,0.0,464.0287927777778,485.089763,575.3512691999999,98.40868180619574,464028792.7777778,485089763.0,575351269.2,98408681.80619574,1313.5758660000001,1348.279292,1654.0805618,276.4211638987434,1313575866.0,1348279292.0,1654080561.8,276421163.8987434,2019.2495653333333,2026.522862,2524.9943076,420.9891712408611,2019249565.3333333,2026522862.0,2524994307.6,420989171.2408611,455.7184127777778,475.795917,564.4820252,96.60781350461066,455718412.7777778,475795917.0,564482025.1999999,96607813.50461066,0.5344821111111111,0.550673,0.6547086,0.11485639737564081,534482.1111111111,550673.0,654708.6000000001,114856.39737564082,0.5243124444444445,0.554476,0.6280928,0.11093049511530984,524312.4444444445,554476.0,628092.8,110930.49511530984,492.2264478888889,515.991707,610.8987685999999,104.58068739852239,492226447.8888889,515991707.0,610898768.5999999,104580687.39852238,6.360045222222222,6.414446,8.479586999999999,1.5638900025741722,6360045.222222222,6414446.0,8479587.0,1563890.002574172,20.463321666666666,19.214968,26.56792,4.137792557079439,20463321.666666668,19214968.0,26567920.0,4137792.5570794386,213.0296498888889,226.829468,259.51666639999996,43.70221697191917,213029649.8888889,226829468.0,259516666.39999998,43702216.971919164,10.591272622376373,10.784872767073558,12.75585706203471,1.6108527741703877
target_ar,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,0.0,35.0,35.0,35.0,0.0,4024.850413555556,4023.741863,4053.2285848,24.43198999562515,4024850413.5555553,4023741863.0,4053228584.8,24431989.995625157,35.0,35.0,35.0,0.0,29.0,29.0,30.0,0.8660254037844386,200.0,200.0,200.0,0.0,40.0,40.0,40.0,0.0,100.0,100.0,100.0,0.0,1564.9004513333334,1567.361086,1589.8992558,21.521000084586227,1564900451.3333333,1567361086.0,1589899255.8,21521000.084586237,1580.9316255555557,1581.026976,1582.3348046,1.0982321511180893,1580931625.5555556,1581026976.0,1582334804.6,1098232.1511181176,3949.558529111111,3950.425918,3978.6229158,24.055149926113025,3949558529.111111,3950425918.0,3978622915.8,24055149.926113058,1554.7991997777779,1557.736248,1579.128209,21.113180893231604,1554799199.7777777,1557736248.0,1579128209.0,21113180.893231623,3.4473566666666664,3.454085,3.6007394,0.10920620221283224,3447356.6666666665,3454085.0,3600739.4,109206.20221283221,1.5848817777777777,1.578035,1.6495782,0.05105051722504334,1584881.7777777778,1578035.0,1649578.2,51050.51722504332,1641.5479563333333,1644.427775,1669.1932906,23.238925059241335,1641547956.3333333,1644427775.0,1669193290.6,23238925.05924139,4.577209555555555,4.527624,4.8967182000000005,0.24716071246362722,4577209.555555556,4527624.0,4896718.199999999,247160.71246362716,21.494436,21.616472,22.5401462,0.7164456842121736,21494436.0,21616472.0,22540146.2,716445.6842121739,725.458978,725.751081,725.9385558,0.6721760059368636,725458978.0,725751081.0,725938555.8,672176.0059368751,8.696260887165042,8.698371116159247,8.772061709830778,0.05291842470386173
